Source	Target	Weight
Cg01471.1	Cg00157.1	0.0031751
Cg01471.1	Cg00212.1	0.00130056
Cg01471.1	Cg00262.1	0.000544004
Cg01471.1	Cg00372.1	0.000871777
Cg01471.1	Cg00397.1	0.026985
Cg01471.1	Cg00404.1	0.0224624
Cg01471.1	Cg00630.1	0.00525749
Cg01471.1	Cg00825.1	0.00279807
Cg01471.1	Cg00885.1	6.07837e-05
Cg01471.1	Cg01010.1	0.000376687
Cg01471.1	Cg01021.1	0.00022855
Cg01471.1	Cg01117.1	0.000445442
Cg01471.1	Cg01192.1	0.00189533
Cg01471.1	Cg01279.1	0.00391045
Cg01471.1	Cg01377.1	0.0130025
Cg01471.1	Cg01471.1	0.000271693
Cg01471.1	Cg01875.1	0.00628662
Cg01471.1	Cg01908.1	0.000605068
Cg01471.1	Cg02000.1	0.00877345
Cg01471.1	Cg02221.1	0.00159888
Cg01471.1	Cg02253.1	0.0025128
Cg01471.1	Cg02420.1	0.000128215
Cg01471.1	Cg02441.1	0.00150214
Cg01471.1	Cg02502.1	0.00627371
Cg01471.1	Cg02546.1	0.014957
Cg01471.1	Cg02576.1	0.00656306
Cg01471.1	Cg02656.1	0.000955195
Cg01471.1	Cg02824.1	0.0131004
Cg01471.1	Cg02900.1	0.000238821
Cg01471.1	Cg03002.1	0.0129491
Cg01471.1	Cg03003.1	0.0228615
Cg01471.1	Cg03163.1	0.0106035
Cg01471.1	Cg03592.1	0.000465512
Cg01471.1	Cg03595.1	0.00640178
Cg01471.1	Cg03664.1	0.00961734
Cg01471.1	Cg03768.1	0.00197845
Cg01471.1	Cg03843.1	0.000329879
Cg01471.1	Cg03983.1	0.00637869
Cg01471.1	Cg03984.1	0.0036465
Cg01471.1	Cg04022.1	0.00528568
Cg01471.1	Cg04068.1	0.00959533
Cg01471.1	Cg04233.1	0.00347654
Cg01471.1	Cg04272.1	0.000600225
Cg01471.1	Cg04383.1	0.00968091
Cg01471.1	Cg04414.1	0.000308383
Cg01471.1	Cg04494.1	0.00420153
Cg01471.1	Cg04543.1	0.0106139
Cg01471.1	Cg04559.1	0.00158242
Cg01471.1	Cg04597.1	0.00145456
Cg01471.1	Cg04617.1	0.00107248
Cg01471.1	Cg04672.1	0.00650123
Cg01471.1	Cg04798.1	0.0060646
Cg01471.1	Cg04984.1	0.00122721
Cg01471.1	Cg05085.1	0.00200584
Cg01471.1	Cg05145.1	0.00170244
Cg01471.1	Cg05173.1	0.00177156
Cg01471.1	Cg05240.1	0.0203551
Cg01471.1	Cg05351.1	0.00755057
Cg01471.1	Cg05482.1	0.0203139
Cg01471.1	Cg05646.1	0.007181
Cg01471.1	Cg05649.1	0.000334914
Cg01471.1	Cg05727.1	0.00068659
Cg01471.1	Cg05823.1	0.00336181
Cg01471.1	Cg05977.1	0.00153938
Cg01471.1	Cg05996.1	0.00139311
Cg01471.1	Cg06087.1	0.00200148
Cg01471.1	Cg06097.1	0.00219155
Cg01471.1	Cg06265.1	0.0064233
Cg01471.1	Cg06271.1	0.000398167
Cg01471.1	Cg06414.1	0.00204374
Cg01471.1	Cg06448.1	0.000750177
Cg01471.1	Cg06470.1	0.00403444
Cg01471.1	Cg06743.1	0.0010358
Cg01471.1	Cg06769.1	0.00168742
Cg01471.1	Cg07043.1	5.91775e-05
Cg01471.1	Cg07176.1	0.000204218
Cg01471.1	Cg07179.1	0.00882802
Cg01471.1	Cg07292.1	0.00912993
Cg01471.1	Cg07340.1	0.000292715
Cg01471.1	Cg07462.1	0.00233807
Cg01471.1	Cg07566.1	0.000176532
Cg01471.1	Cg07589.1	0.00037659
Cg01471.1	Cg07622.1	0.0178936
Cg01471.1	Cg07703.1	0.00079057
Cg01471.1	Cg07746.1	0.00184101
Cg01471.1	Cg07797.1	0.00287242
Cg01471.1	Cg07930.1	0.00679015
Cg01471.1	Cg08045.1	0.00148141
Cg01471.1	Cg08138.1	0.00258772
Cg01471.1	Cg08294.1	0.000301873
Cg01471.1	Cg08456.1	0.000965497
Cg01471.1	Cg08751.1	0.00881245
Cg01471.1	Cg08783.1	0.00286021
Cg01471.1	Cg09065.1	0.0178355
Cg01471.1	Cg09535.1	0.00566245
Cg01471.1	Cg09630.1	0.000926459
Cg01471.1	Cg09697.1	0.0118626
Cg01471.1	Cg10375.1	0.00270464
Cg01471.1	Cg10475.1	0.0222701
Cg01471.1	Cg10493.1	0.000502572
Cg01471.1	Cg10683.1	0.0183126
Cg01471.1	Cg10686.1	0.000753285
Cg01471.1	Cg10780.1	0.00124968
Cg01471.1	Cg10833.1	0.00289221
Cg01471.1	Cg10867.1	0.00013928
Cg01471.1	Cg10874.1	0.00113728
Cg01471.1	Cg10989.1	0.000397256
Cg01471.1	Cg11056.1	0.000821479
Cg01471.1	Cg11061.1	0.00657603
Cg01471.1	Cg11338.1	0.0142163
Cg01471.1	Cg11486.1	0.00838008
Cg01471.1	Cg11622.1	0.00814177
Cg01471.1	Cg11674.1	0.00469321
Cg01471.1	Cg11755.1	0.000289285
Cg01471.1	Cg11832.1	0.0278731
Cg01471.1	Cg11881.1	0.000429274
Cg01471.1	Cg11903.1	0.0185728
Cg01471.1	Cg12002.1	0.0103333
Cg01471.1	Cg12088.1	0.00320678
Cg01471.1	Cg12255.1	0.0026954
Cg01471.1	Cg12256.1	0.000276386
Cg01471.1	Cg12364.1	0.000179282
Cg01471.1	Cg12420.1	0.0034264
Cg01471.1	Cg12493.1	0.00235792
Cg01471.1	Cg12667.1	0.0110857
Cg01471.1	Cg12754.1	0.00122077
Cg01471.1	Cg12864.1	0.000554967
Cg01471.1	Cg12891.1	0.00968004
Cg01471.1	Cg13027.1	0.0161238
Cg01471.1	Cg13198.1	0.00143872
Cg01471.1	Cg13274.1	0.0023035
Cg01471.1	Cg13279.1	6.33383e-05
Cg01471.1	Cg13403.1	0.000286298
Cg01471.1	Cg13670.1	0.00278787
Cg01471.1	Cg14266.1	0.0122664
Cg01471.1	Cg14276.1	0.00287978
Cg01471.1	Cg14362.1	0.00994242
Cg01471.1	Cg14365.1	0.0266171
Cg01471.1	Cg14369.1	0.012029
Cg01471.1	Cg14370.1	0.00340762
Cg01471.1	Cg14436.1	2.63978e-05
Cg01471.1	Cg14611.1	0.00743318
Cg01471.1	Cg14663.1	0.00834266
Cg01471.1	Cg14779.1	0.0146176
Cg01471.1	Cg14828.1	0.00035581
Cg01471.1	Cg14887.1	0.000207571
Cg01471.1	Cg14896.1	0.00190008
Cg01471.1	Cg15006.1	0.00287137
Cg01471.1	Cg15009.1	0.000954166
Cg01471.1	Cg15039.1	0.000721488
Cg01471.1	Cg15169.1	0.00131356
Cg01471.1	Cg15170.1	0.00094985
Cg01471.1	Cg15171.1	0.0025543
Cg01471.1	Cg15172.1	0.00042862
Cg01471.1	Cg15214.1	0.00109853
Cg01471.1	Cg15374.1	0.00210077
Cg01471.1	Cg15384.1	0.00150342
Cg01471.1	Cg15526.1	0.000219004
Cg01471.1	Cg15569.1	0.00229907
Cg01471.1	Cg15640.1	0.0016038
Cg01471.1	Cg15969.1	0.0045943
Cg01471.1	Cg16133.1	0.00125156
Cg01471.1	Cg16160.1	0.00762839
Cg01471.1	Cg16292.1	0.00719273
Cg01471.1	Cg16610.1	0.00304482
Cg01471.1	Cg16709.1	0.000111402
Cg01471.1	Cg16884.1	0.000876259
Cg01471.1	Cg16916.1	0.00142121
Cg01471.1	Cg17007.1	0.00171314
Cg01471.1	Cg17074.1	0.0119155
Cg01471.1	Cg17141.1	0.0119712
Cg01471.1	Cg17271.1	0.000449301
Cg01471.1	Cg17471.1	0.00257399
Cg01471.1	Cg17737.1	0.00927502
Cg01471.1	Cg17764.1	0.0100846
Cg01471.1	Cg17926.1	0.0117728
Cg01471.1	Cg17995.1	0.000107645
Cg01471.1	Cg18089.1	0.00577222
Cg01471.1	Cg18125.1	0.00303723
Cg01471.1	Cg18201.1	0.00436762
Cg01471.1	Cg18225.1	0.000546163
Cg01471.1	Cg18367.1	0.000300205
Cg01471.1	Cg18374.1	0.000342397
Cg01471.1	Cg18478.1	0.0108456
Cg01471.1	Cg18498.1	0.00739566
Cg01471.1	Cg18702.1	0.000246496
Cg01471.1	Cg18799.1	0.000673504
Cg01471.1	Cg18987.1	0.00161655
Cg01471.1	Cg19135.1	0.0165319
Cg01471.1	Cg19220.1	0.00515996
Cg01471.1	Cg19586.1	0.00140276
Cg01471.1	Cg19648.1	0.000987862
Cg01471.1	Cg19951.1	0.00994548
Cg01471.1	Cg20015.1	0.000579017
Cg01471.1	Cg20327.1	0.000893722
Cg01471.1	Cg20428.1	0.00969754
Cg01471.1	Cg20544.1	0.000342019
Cg01471.1	Cg20554.1	0.00178965
Cg01471.1	Cg20555.1	0.000701692
Cg01471.1	Cg20588.1	0.00981078
Cg01471.1	Cg20777.1	0.00666955
Cg01471.1	Cg21096.1	0.00846283
Cg01471.1	Cg21481.1	2.074e-05
Cg01471.1	Cg21628.1	0.00915101
Cg01471.1	Cg21765.1	0.00661516
Cg01471.1	Cg22127.1	0.00247854
Cg01471.1	Cg22134.1	0.00195849
Cg01471.1	Cg22151.1	0.000677823
Cg01471.1	Cg22203.1	0.00766693
Cg01471.1	Cg22270.1	0.00253909
Cg01471.1	Cg22277.1	0.0020035
Cg01471.1	Cg22409.1	0.00935321
Cg01471.1	Cg22470.1	0.00209108
Cg01471.1	Cg22523.1	0.002272
Cg01471.1	Cg22655.1	0.00707748
Cg01471.1	Cg23022.1	0.0017246
Cg01471.1	Cg23070.1	0.000977632
Cg01471.1	Cg23107.1	0.00128168
Cg01471.1	Cg23167.1	0.0035615
Cg01471.1	Cg23183.1	0.0104927
Cg01471.1	Cg23233.1	0.00151915
Cg01471.1	Cg23394.1	0.0171423
Cg01471.1	Cg23421.1	0.000176797
Cg01471.1	Cg23467.1	0.00104766
Cg01471.1	Cg23497.1	0.0103175
Cg01471.1	Cg23651.1	0.00179084
Cg01471.1	Cg23664.1	0.000344752
Cg01471.1	Cg23927.1	0.000373207
Cg01471.1	Cg24033.1	3.08812e-05
Cg01471.1	Cg24108.1	0.00208584
Cg01471.1	Cg24225.1	0.00350303
Cg01471.1	Cg24337.1	0.0169366
Cg01471.1	Cg24360.1	0.00123689
Cg01471.1	Cg24485.1	0.00161659
Cg01471.1	Cg24519.1	0.00121328
Cg01471.1	Cg24730.1	1.94133e-05
Cg01471.1	Cg24854.1	0.00815154
Cg01471.1	Cg24890.1	0.000722029
Cg01471.1	Cg25390.1	0.000157741
Cg01471.1	Cg25757.1	0.0169243
Cg01471.1	Cg25986.1	0.000383611
Cg01471.1	Cg26015.1	0.00491915
Cg01471.1	Cg26082.1	0.00187218
Cg01471.1	Cg26202.1	0.00228111
Cg01471.1	Cg26466.1	0.000388792
Cg01471.1	Cg26484.1	0.000224304
Cg01471.1	Cg26923.1	0.00108402
Cg01471.1	Cg26927.1	0.0023803
Cg01471.1	Cg26968.1	0.000815383
Cg01471.1	Cg26993.1	0.00232704
Cg01471.1	Cg27004.1	0.00167284
Cg01471.1	Cg27097.1	0.00429006
Cg01471.1	Cg27135.1	0.00435382
Cg01471.1	Cg27230.1	0.00731332
Cg01471.1	Cg27240.1	0.000193902
Cg01471.1	Cg27284.1	0.000898221
Cg01471.1	Cg27316.1	0.000110713
Cg01471.1	Cg27327.1	0.0144064
Cg01471.1	Cg27606.1	0.00153763
Cg01471.1	Cg27854.1	0.00877098
Cg01471.1	Cg27918.1	0.000889855
Cg01471.1	Cg27925.1	0.00371136
Cg01471.1	Cg28021.1	0.00737366
Cg01471.1	Cg28070.1	0.00140081
Cg01471.1	Cg28102.1	0.00306476
Cg01471.1	Cg28139.1	0.00291127
Cg01471.1	Cg28451.1	0.00654856
Cg01471.1	Cg28546.1	0.016022
Cg01471.1	Cg28592.1	0.00221799
Cg01471.1	Cg28596.1	0.000376412
Cg01471.1	Cg28740.1	0.00345983
Cg01471.1	Cg28760.1	0.000832264
Cg01471.1	Cg28779.1	0.00044007
Cg01471.1	Cg28792.1	0.002109
Cg01471.1	Cg29345.1	0.000212228
Cg01471.1	Cg29408.1	0.00213939
Cg01471.1	Cg29418.1	0.0053589
Cg01471.1	Cg29440.1	0.00675415
Cg01471.1	Cg29876.1	0.000402713
Cg01471.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.00133728
Cg01471.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.00821273
Cg01471.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.00125633
Cg01471.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.00928299
Cg01471.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.00218303
Cg01471.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.0080869
Cg01875.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.0537876
Cg01875.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.00135145
Cg01875.1	Cg00075.1	0.0139098
Cg01875.1	Cg00131.1	0.0019157
Cg01875.1	Cg00145.1	0.0158771
Cg01875.1	Cg00157.1	0.0274916
Cg01875.1	Cg00212.1	0.00851184
Cg01875.1	Cg00262.1	0.00342287
Cg01875.1	Cg00372.1	0.0223352
Cg01875.1	Cg00397.1	0.0152481
Cg01875.1	Cg00404.1	0.0273729
Cg01875.1	Cg00630.1	0.00162399
Cg01875.1	Cg00825.1	0.00209895
Cg01875.1	Cg00885.1	0.00367514
Cg01875.1	Cg01010.1	0.00155756
Cg01875.1	Cg01021.1	0.00436149
Cg01875.1	Cg01117.1	0.0254157
Cg01875.1	Cg01192.1	0.00730278
Cg01875.1	Cg01279.1	0.0104772
Cg01875.1	Cg01377.1	0.00174565
Cg01875.1	Cg01471.1	0.0129583
Cg01875.1	Cg01875.1	0.00901191
Cg01875.1	Cg01908.1	0.0123423
Cg01875.1	Cg02000.1	0.00960952
Cg01875.1	Cg02221.1	0.0417995
Cg01875.1	Cg02253.1	0.0141929
Cg01875.1	Cg02420.1	0.0152965
Cg01875.1	Cg02441.1	0.0160616
Cg01875.1	Cg02502.1	0.0195057
Cg01875.1	Cg02546.1	0.00134905
Cg01875.1	Cg02576.1	0.00893038
Cg01875.1	Cg02656.1	0.0146952
Cg01875.1	Cg02824.1	0.00626214
Cg01875.1	Cg02900.1	0.0144331
Cg01875.1	Cg03002.1	0.00175578
Cg01875.1	Cg03003.1	0.0255628
Cg01875.1	Cg03163.1	0.0261411
Cg01875.1	Cg03592.1	0.0242212
Cg01875.1	Cg03595.1	0.0270467
Cg01875.1	Cg03664.1	0.00717345
Cg01875.1	Cg03768.1	0.0109864
Cg01875.1	Cg03843.1	0.00260067
Cg01875.1	Cg03983.1	0.0200283
Cg01875.1	Cg03984.1	0.00356028
Cg01875.1	Cg04022.1	0.0171222
Cg01875.1	Cg04068.1	0.00649119
Cg01875.1	Cg04233.1	0.00656406
Cg01875.1	Cg04272.1	0.0132685
Cg01875.1	Cg04383.1	0.00225378
Cg01875.1	Cg04414.1	0.00902109
Cg01875.1	Cg04494.1	0.0109689
Cg01875.1	Cg04543.1	0.004497
Cg01875.1	Cg04559.1	0.0078803
Cg01875.1	Cg04597.1	0.0170976
Cg01875.1	Cg04617.1	0.0135354
Cg01875.1	Cg04672.1	0.00117583
Cg01875.1	Cg04798.1	0.00148673
Cg01875.1	Cg04984.1	0.00133764
Cg01875.1	Cg05085.1	0.032967
Cg01875.1	Cg05145.1	0.00259979
Cg01875.1	Cg05173.1	0.00932617
Cg01875.1	Cg05240.1	0.0161176
Cg01875.1	Cg05351.1	0.0138874
Cg01875.1	Cg05482.1	0.00200475
Cg01875.1	Cg05646.1	0.0141159
Cg01875.1	Cg05649.1	0.019914
Cg01875.1	Cg05727.1	0.0165024
Cg01875.1	Cg05823.1	0.0206074
Cg01875.1	Cg05977.1	0.0143015
Cg01875.1	Cg05996.1	0.0223526
Cg01875.1	Cg06087.1	0.00129978
Cg01875.1	Cg06097.1	0.0103807
Cg01875.1	Cg06265.1	0.0113843
Cg01875.1	Cg06271.1	0.00227257
Cg01875.1	Cg06414.1	0.0073349
Cg01875.1	Cg06448.1	0.0166906
Cg01875.1	Cg06470.1	0.00235088
Cg01875.1	Cg06743.1	0.00348908
Cg01875.1	Cg06769.1	0.0327472
Cg01875.1	Cg07043.1	0.0187905
Cg01875.1	Cg07176.1	0.00552613
Cg01875.1	Cg07179.1	0.0175559
Cg01875.1	Cg07292.1	0.0245773
Cg01875.1	Cg07340.1	0.0184825
Cg01875.1	Cg07462.1	0.00139375
Cg01875.1	Cg07566.1	0.013852
Cg01875.1	Cg07589.1	0.0147214
Cg01875.1	Cg07622.1	0.00418231
Cg01875.1	Cg07703.1	0.0334306
Cg01875.1	Cg07746.1	0.00252363
Cg01875.1	Cg07797.1	0.017075
Cg01875.1	Cg07930.1	0.00805945
Cg01875.1	Cg08045.1	0.0300321
Cg01875.1	Cg08138.1	0.0169276
Cg01875.1	Cg08294.1	0.0149701
Cg01875.1	Cg08456.1	0.0257975
Cg01875.1	Cg08751.1	0.00337453
Cg01875.1	Cg08783.1	0.0177323
Cg01875.1	Cg09065.1	0.0103102
Cg01875.1	Cg09535.1	0.0227589
Cg01875.1	Cg09630.1	0.0130573
Cg01875.1	Cg09697.1	0.0109859
Cg01875.1	Cg10375.1	0.010618
Cg01875.1	Cg10475.1	0.00953338
Cg01875.1	Cg10493.1	0.00748451
Cg01875.1	Cg10683.1	0.00610768
Cg01875.1	Cg10686.1	0.000985144
Cg01875.1	Cg10780.1	0.00416376
Cg01875.1	Cg10833.1	0.00980737
Cg01875.1	Cg10867.1	0.0235709
Cg01875.1	Cg10874.1	0.0132061
Cg01875.1	Cg10989.1	0.00393291
Cg01875.1	Cg11056.1	0.0244512
Cg01875.1	Cg11061.1	0.00623273
Cg01875.1	Cg11338.1	0.0104149
Cg01875.1	Cg11486.1	0.0267157
Cg01875.1	Cg11622.1	0.00267028
Cg01875.1	Cg11674.1	0.00577286
Cg01875.1	Cg11755.1	0.0062033
Cg01875.1	Cg11832.1	0.021147
Cg01875.1	Cg11881.1	0.00704213
Cg01875.1	Cg11903.1	0.00991478
Cg01875.1	Cg12002.1	0.0191964
Cg01875.1	Cg12088.1	0.0094512
Cg01875.1	Cg12255.1	0.0232332
Cg01875.1	Cg12256.1	0.00542563
Cg01875.1	Cg12364.1	0.0199338
Cg01875.1	Cg12420.1	0.0103167
Cg01875.1	Cg12493.1	0.0186135
Cg01875.1	Cg12667.1	0.0123543
Cg01875.1	Cg12754.1	0.0110759
Cg01875.1	Cg12864.1	0.00261212
Cg01875.1	Cg12891.1	0.0251514
Cg01875.1	Cg13027.1	0.010456
Cg01875.1	Cg13198.1	0.016853
Cg01875.1	Cg13274.1	0.0124053
Cg01875.1	Cg13279.1	0.015739
Cg01875.1	Cg13403.1	0.02012
Cg01875.1	Cg13670.1	0.010572
Cg01875.1	Cg14266.1	0.0250481
Cg01875.1	Cg14276.1	0.0209504
Cg01875.1	Cg14362.1	0.00793088
Cg01875.1	Cg14365.1	0.0057663
Cg01875.1	Cg14369.1	0.00467424
Cg01875.1	Cg14370.1	0.000598937
Cg01875.1	Cg14436.1	0.0133192
Cg01875.1	Cg14611.1	0.00658617
Cg01875.1	Cg14663.1	0.021824
Cg01875.1	Cg14779.1	0.0139449
Cg01875.1	Cg14828.1	0.00305228
Cg01875.1	Cg14887.1	0.00953236
Cg01875.1	Cg14896.1	0.0064205
Cg01875.1	Cg15006.1	0.00108562
Cg01875.1	Cg15009.1	0.00383773
Cg01875.1	Cg15039.1	0.00364636
Cg01875.1	Cg15169.1	0.00211507
Cg01875.1	Cg15170.1	0.00328084
Cg01875.1	Cg15171.1	0.0139756
Cg01875.1	Cg15172.1	0.00442827
Cg01875.1	Cg15214.1	0.0259499
Cg01875.1	Cg15374.1	0.00247732
Cg01875.1	Cg15384.1	0.00558725
Cg01875.1	Cg15526.1	0.0227243
Cg01875.1	Cg15569.1	0.0046624
Cg01875.1	Cg15640.1	0.0138004
Cg01875.1	Cg15969.1	0.0267256
Cg01875.1	Cg16133.1	0.0138017
Cg01875.1	Cg16160.1	0.00440954
Cg01875.1	Cg16292.1	0.00820874
Cg01875.1	Cg16610.1	0.0128467
Cg01875.1	Cg16709.1	0.00575399
Cg01875.1	Cg16884.1	0.00395615
Cg01875.1	Cg16916.1	0.00686163
Cg01875.1	Cg17007.1	0.00268413
Cg01875.1	Cg17074.1	0.00245483
Cg01875.1	Cg17141.1	0.0144736
Cg01875.1	Cg17271.1	0.00705726
Cg01875.1	Cg17471.1	0.023774
Cg01875.1	Cg17737.1	0.0194785
Cg01875.1	Cg17764.1	0.0168504
Cg01875.1	Cg17926.1	0.00373924
Cg01875.1	Cg17995.1	0.00530323
Cg01875.1	Cg18089.1	0.00120172
Cg01875.1	Cg18125.1	0.000843665
Cg01875.1	Cg18201.1	0.0197562
Cg01875.1	Cg18225.1	0.00537642
Cg01875.1	Cg18367.1	0.0161963
Cg01875.1	Cg18374.1	0.0122244
Cg01875.1	Cg18478.1	0.00524311
Cg01875.1	Cg18498.1	0.000386806
Cg01875.1	Cg18702.1	0.0225716
Cg01875.1	Cg18799.1	0.0137932
Cg01875.1	Cg18987.1	0.0133065
Cg01875.1	Cg19135.1	0.00239724
Cg01875.1	Cg19220.1	0.00427413
Cg01875.1	Cg19586.1	0.0294467
Cg01875.1	Cg19648.1	0.0129659
Cg01875.1	Cg19951.1	0.014805
Cg01875.1	Cg20015.1	0.0130504
Cg01875.1	Cg20327.1	0.0207827
Cg01875.1	Cg20428.1	0.0103716
Cg01875.1	Cg20544.1	0.00255052
Cg01875.1	Cg20554.1	0.0126107
Cg01875.1	Cg20555.1	0.0231702
Cg01875.1	Cg20588.1	0.00412492
Cg01875.1	Cg20777.1	0.030412
Cg01875.1	Cg21096.1	0.0145784
Cg01875.1	Cg21481.1	0.026135
Cg01875.1	Cg21628.1	0.0246296
Cg01875.1	Cg21765.1	0.0191712
Cg01875.1	Cg22127.1	0.00750102
Cg01875.1	Cg22134.1	0.0125072
Cg01875.1	Cg22151.1	0.00845901
Cg01875.1	Cg22203.1	0.00576218
Cg01875.1	Cg22270.1	0.011292
Cg01875.1	Cg22277.1	0.0220738
Cg01875.1	Cg22409.1	0.000653135
Cg01875.1	Cg22470.1	0.00661806
Cg01875.1	Cg22523.1	0.00154734
Cg01875.1	Cg22655.1	0.000708691
Cg01875.1	Cg23022.1	0.00195422
Cg01875.1	Cg23070.1	0.0118743
Cg01875.1	Cg23107.1	0.013832
Cg01875.1	Cg23167.1	0.00219008
Cg01875.1	Cg23183.1	0.00217319
Cg01875.1	Cg23233.1	0.0114731
Cg01875.1	Cg23394.1	0.00255085
Cg01875.1	Cg23421.1	0.0134898
Cg01875.1	Cg23467.1	0.00949316
Cg01875.1	Cg23497.1	0.0142271
Cg01875.1	Cg23651.1	0.013859
Cg01875.1	Cg23664.1	0.0179188
Cg01875.1	Cg23927.1	0.00989692
Cg01875.1	Cg24033.1	0.0435191
Cg01875.1	Cg24108.1	0.0185182
Cg01875.1	Cg24225.1	0.00530465
Cg01875.1	Cg24337.1	0.00345165
Cg01875.1	Cg24360.1	0.014394
Cg01875.1	Cg24485.1	0.0135406
Cg01875.1	Cg24519.1	0.0025561
Cg01875.1	Cg24730.1	0.00261392
Cg01875.1	Cg24854.1	0.00276992
Cg01875.1	Cg24890.1	0.0123247
Cg01875.1	Cg25390.1	0.00550001
Cg01875.1	Cg25757.1	0.00390659
Cg01875.1	Cg25986.1	0.0161483
Cg01875.1	Cg26015.1	0.00468583
Cg01875.1	Cg26082.1	0.00116355
Cg01875.1	Cg26202.1	0.00162815
Cg01875.1	Cg26466.1	0.0111445
Cg01875.1	Cg26484.1	0.0155657
Cg01875.1	Cg26923.1	0.00320523
Cg01875.1	Cg26927.1	0.0140252
Cg01875.1	Cg26968.1	0.0227669
Cg01875.1	Cg26993.1	0.00270277
Cg01875.1	Cg27004.1	0.0252648
Cg01875.1	Cg27097.1	0.0209957
Cg01875.1	Cg27135.1	0.034067
Cg01875.1	Cg27230.1	0.00662396
Cg01875.1	Cg27240.1	0.00211078
Cg01875.1	Cg27284.1	0.00592946
Cg01875.1	Cg27316.1	0.0184573
Cg01875.1	Cg27327.1	0.00470692
Cg01875.1	Cg27606.1	0.0012878
Cg01875.1	Cg27854.1	0.000946122
Cg01875.1	Cg27918.1	0.0111869
Cg01875.1	Cg27925.1	0.0164737
Cg01875.1	Cg28021.1	0.00864476
Cg01875.1	Cg28070.1	0.00763556
Cg01875.1	Cg28102.1	0.0195274
Cg01875.1	Cg28139.1	0.00647392
Cg01875.1	Cg28451.1	0.00707977
Cg01875.1	Cg28546.1	0.00982389
Cg01875.1	Cg28592.1	0.00105569
Cg01875.1	Cg28596.1	0.0170878
Cg01875.1	Cg28740.1	0.00483698
Cg01875.1	Cg28760.1	0.0128495
Cg01875.1	Cg28779.1	0.010103
Cg01875.1	Cg28792.1	0.0201994
Cg01875.1	Cg29345.1	0.0122977
Cg01875.1	Cg29408.1	0.00316151
Cg01875.1	Cg29418.1	0.0102835
Cg01875.1	Cg29440.1	0.014892
Cg01875.1	Cg29876.1	0.0206921
Cg01875.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.0147043
Cg01875.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.000698973
Cg01875.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.0127675
Cg01875.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.0164447
Cg01875.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.0027729
Cg01875.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.00852734
Cg01908.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.00313155
Cg01908.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.0123774
Cg01908.1	Cg00075.1	0.0047474
Cg01908.1	Cg00131.1	0.00144585
Cg01908.1	Cg00145.1	0.00388654
Cg01908.1	Cg00157.1	0.00559712
Cg01908.1	Cg00212.1	0.00150153
Cg01908.1	Cg00262.1	0.00784063
Cg01908.1	Cg00372.1	0.0044097
Cg01908.1	Cg00397.1	0.00382591
Cg01908.1	Cg00404.1	0.011557
Cg01908.1	Cg00630.1	0.0132037
Cg01908.1	Cg00825.1	0.00981028
Cg01908.1	Cg00885.1	0.0203881
Cg01908.1	Cg01010.1	0.000917924
Cg01908.1	Cg01021.1	0.0110387
Cg01908.1	Cg01117.1	0.00279201
Cg01908.1	Cg01192.1	0.00694244
Cg01908.1	Cg01279.1	0.000830122
Cg01908.1	Cg01377.1	0.00625713
Cg01908.1	Cg01471.1	0.00441864
Cg01908.1	Cg01875.1	0.00160453
Cg01908.1	Cg01908.1	0
Cg01908.1	Cg02000.1	0.0133245
Cg01908.1	Cg02221.1	0.00355613
Cg01908.1	Cg02253.1	0.00529447
Cg01908.1	Cg02420.1	0.0173062
Cg01908.1	Cg02441.1	0.0130202
Cg01908.1	Cg02502.1	0.00267611
Cg01908.1	Cg02546.1	0.0131369
Cg01908.1	Cg02576.1	0.00217333
Cg01908.1	Cg02656.1	0.0188189
Cg01908.1	Cg02824.1	0.00575583
Cg01908.1	Cg02900.1	0.00690139
Cg01908.1	Cg03002.1	0.0106942
Cg01908.1	Cg03003.1	0.00314921
Cg01908.1	Cg03163.1	0.00251036
Cg01908.1	Cg03592.1	0.00908915
Cg01908.1	Cg03595.1	0.011708
Cg01908.1	Cg03664.1	0.00619305
Cg01908.1	Cg03768.1	0.0193319
Cg01908.1	Cg03843.1	0.0131011
Cg01908.1	Cg03983.1	0.00445614
Cg01908.1	Cg03984.1	0.0223945
Cg01908.1	Cg04022.1	0.0117074
Cg01908.1	Cg04068.1	0.0139446
